,분류,시설명,x좌표,y좌표,법정동,행정동,H/B,행정동,행정동_경도,행정동_위도
237,간이운동장,늘푸른공원,127.00561,37.508324,잠원동,잠원동,H,반포3동,127.00354690612721,37.50878543933239
238,간이운동장,다솜소공원,127.0479066,37.49577607,역삼동,역삼1동,H,역삼2동,127.0468346777432,37.49596751103195
239,간이운동장,대동황토방,126.86229,37.55595,등촌동,등촌제1동,H,등촌1동,126.85892191146148,37.55584159071674
240,간이운동장,두둑재공원,127.043984,37.46791500000001,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
241,승마장,뚝섬승마장,127.0408363,37.54504556,성수동1가,성수1가제1동,H,성수1가1동,127.04965160052562,37.542079700811996
242,간이운동장,마산말공원,127.026764,37.487147,서초동,서초1동,H,서초2동,127.02495850336193,37.492074599849566
243,간이운동장,만남의광장,127.046801,37.68818,도봉동,도봉제1동,H,도봉2동,127.04654920347146,37.66971518632491
244,간이운동장,만수천공원,126.908102,37.473618,독산동,독산제1동,H,독산3동,126.90317761526869,37.47514906146498
245,야구장,목동야구장,126.8808679,37.53070628,목동,목1동,H,목1동,126.87113876950467,37.53035368195863
246,체육관,미성체육관,126.91936090000002,37.47786172,신림동,서원동,H,미성동,126.91557598230604,37.47620734560285
247,간이운동장,바우뫼공원,127.023366,37.470606,우면동,양재1동,H,양재1동,127.02672880394384,37.47163933132787
248,간이운동장,발바닥공원,127.028011,37.659176,방학동,방학제1동,H,방학3동,127.02803345792279,37.65915793982584
249,간이운동장,방배래미안,126.984856,37.472366,방배동,서초3동,H,방배2동,126.9855736446241,37.47982624701295
250,간이운동장,방배어울림,127.003862,37.478194,방배동,서초3동,H,방배3동,126.9999954777151,37.478439573373386
251,간이운동장,방화신동아,126.816053,37.57008,방화동,공항동,H,방화1동,126.81749616956925,37.56866545658671
252,간이운동장,배드민턴장,126.9222406,37.57312011,남가좌동,남가좌제1동,H,남가좌2동,126.92387430912281,37.57844784858833
253,간이운동장,법원밑쉼터,126.9548251,37.54891468,공덕동,아현동,H,공덕동,126.96003451324378,37.55017434738842
254,간이운동장,본마을공원,127.053097,37.454594,신원동,내곡동,H,내곡동,127.0769169347293,37.45824631311163
255,간이운동장,분토골공원,127.017504,37.488284,서초동,서초1동,H,서초1동,127.01957096253298,37.49007898260848
256,간이운동장,불암산공원,127.081474,37.65365900000001,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
257,간이운동장,불암산공원,127.081474,37.65365900000001,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
258,간이운동장,불암산공원,127.080887,37.655306,중계동,중계본동,H,중계4동,127.0779891667362,37.65876068156527
259,간이운동장,불암산공원,127.088622,37.641743,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
260,간이운동장,불암산공원,127.087644,37.642212,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
261,간이운동장,불암산공원,127.080887,37.655306,중계동,중계본동,H,중계4동,127.0779891667362,37.65876068156527
262,간이운동장,불암산공원,127.088635,37.644914,중계동,중계본동,H,중계본동,127.08030745681518,37.647828407074385
263,간이운동장,사도감공원,127.03132,37.485732,서초동,서초1동,H,서초2동,127.02495850336193,37.492074599849566
264,간이운동장,사평리공원,127.015418,37.52027,잠원동,잠원동,H,잠원동,127.01410282023416,37.51491868802903
265,간이운동장,삼풍아파트,127.015475,37.500427,서초동,서초1동,H,서초4동,127.02408896564856,37.50272828123128
266,간이운동장,삼호아파트,126.987045,37.49527,방배동,서초3동,H,방배본동,126.98888640898693,37.49421750651512
267,간이운동장,상명달공원,127.005653,37.482105,서초동,서초1동,H,서초3동,127.01200750943013,37.48370806396488
268,간이운동장,새쟁이공원,127.068587,37.43562,신원동,내곡동,H,내곡동,127.0769169347293,37.45824631311163
269,간이운동장,샘터구기장,127.157324,37.561778,고덕동,고덕제1동,H,고덕2동,127.1643659743796,37.56052548107242
270,간이운동장,서초래미안,127.019152,37.497428,서초동,서초1동,H,서초4동,127.02408896564856,37.50272828123128
271,체육관,선우체육관,126.9126116,37.46743278,신림동,서원동,H,미성동,126.91557598230604,37.47620734560285
272,간이운동장,수락산공원,127.056345,37.654639,상계동,상계1동,H,상계6.7동,127.06696547975842,37.65488602435384
273,간이운동장,수락산공원,127.078617,37.678308,상계동,상계1동,H,상계3.4동,127.0832317470677,37.672913304688635
274,간이운동장,수락산공원,127.087518,37.677693,상계동,상계1동,H,상계3.4동,127.0832317470677,37.672913304688635
275,간이운동장,수서오솔길,127.0992883,37.48984787,수서동,일원본동,H,수서동,127.10500397212131,37.48888785942371
276,간이운동장,순흥약수터,126.910189,37.45805,시흥동,시흥제1동,H,시흥4동,126.90619588118409,37.4590450263828
277,간이운동장,쉼표소공원,127.0931677,37.47448165,자곡동,세곡동,H,세곡동,127.10676026214176,37.46444010154397
278,간이운동장,식유촌공원,127.013631,37.458173,우면동,양재1동,H,양재1동,127.02672880394384,37.47163933132787
279,간이운동장,싸리재공원,127.018312,37.513269,잠원동,잠원동,H,잠원동,127.01410282023416,37.51491868802903
280,간이운동장,아랫샘공원,127.072023,37.460648,내곡동,내곡동,H,내곡동,127.0769169347293,37.45824631311163
281,간이운동장,언구비공원,127.020189,37.508908,반포동,반포본동,H,반포1동,127.01337714858089,37.50509061438031
282,간이운동장,요셉의집앞,127.033311,37.67074,방학동,방학제1동,H,방학2동,127.03498262310778,37.668248784248235
283,간이운동장,용강소공원,126.9403087,37.5430229,용강동,용강동,H,용강동,126.94277604266684,37.54227449400425
284,야구장,잠실야구장,127.0759403,37.51619977,잠실동,잠실본동,H,잠실2동,127.08854061905198,37.51191663623328
285,간이운동장,하명달공원,127.005427,37.485808,서초동,서초1동,H,서초3동,127.01200750943013,37.48370806396488
286,간이운동장,한마음공원,126.999604,37.583576,명륜2가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
287,간이운동장,한화아파트,126.998946,37.484866,방배동,서초3동,H,방배1동,126.99450958540659,37.48336976730155
288,간이운동장,해맞이동산,126.9648356,37.58262254,옥인동,청운효자동,H,청운효자동,126.97064969122994,37.58411617384134
289,간이운동장,현대슈퍼빌,127.015644,37.483012,서초동,서초1동,H,서초3동,127.01200750943013,37.48370806396488
290,간이운동장,현대아파트,127.027006,37.487393,서초동,서초1동,H,서초2동,127.02495850336193,37.492074599849566
291,간이운동장,현대아파트,127.01982,37.490284,서초동,서초1동,H,서초1동,127.01957096253298,37.49007898260848
292,간이운동장,현석소공원,126.9344971,37.54298018,현석동,신수동,H,신수동,126.93522686585762,37.547020661932734
293,간이운동장,호암체련단,126.925883,37.451808,시흥동,시흥제1동,H,시흥2동,126.91490525516842,37.44955854718203
294,기타시설,홍제농구장,126.949353,37.59501817,홍제동,홍제제1동,H,홍제3동,126.94974338256897,37.59378217899066
295,축구장,효창운동장,126.9614549,37.54334885,효창동,효창동,H,효창동,126.96189891954826,37.54237952039099
296,간이운동장,후암약수터,126.984621,37.548382,후암동,후암동,H,후암동,126.9781504637355,37.54867982773518
297,간이운동장,세양청마루 옆,126.9367154,37.54778912,신수동,대흥동,H,신수동,126.93522686585762,37.547020661932734
298,간이운동장,양재시민의 숲,127.036976,37.473049,양재동,양재1동,H,양재2동,127.0412886879359,37.470633217194234
299,간이운동장,망원유수지 옆 체육시설,126.8962597,37.55621547,망원동,망원제1동,H,망원2동,126.90232505491558,37.560311170207655
300,간이운동장,망원유수지 위 체육시설,126.8975315,37.55646526,망원동,망원제1동,H,망원2동,126.90232505491558,37.560311170207655
301,간이운동장,쌍용아파트 앞_북단,127.0729185,37.49830412,대치동,대치1동,H,대치2동,127.06416444805477,37.50224839237725
302,간이운동장,간이운동장 테스트,127.1155179,37.52033970000001,방이동,방이1동,H,오륜동,127.13430567724342,37.515416211063034
303,간이운동장,경복아파트 소공원,127.0395686,37.51000063,논현동,논현1동,H,논현2동,127.03735990690524,37.51739318345911
304,간이운동장,양재초교앞 농구장,127.033345,37.474074,양재동,양재1동,H,양재1동,127.02672880394384,37.47163933132787
305,간이운동장,자양유수지 산책로,127.0775284,37.52938581,자양동,자양제1동,H,자양2동,127.08441542586684,37.52884409210757
306,간이운동장,망원유수지 체육시설,126.8972354,37.55778406,망원동,망원제1동,H,망원2동,126.90232505491558,37.560311170207655
307,간이운동장,연가교우안 하류상단 간이운동장,126.9214896,37.57252495,남가좌동,남가좌제1동,H,남가좌2동,126.92387430912281,37.57844784858833
308,간이운동장,연가교우안 하류하단 간이운동장,126.9200825,37.57145363,남가좌동,남가좌제1동,H,남가좌1동,126.91978625354398,37.57327343428088
309,간이운동장,만리배수지 게이트볼장,126.9615486,37.55476634,아현동,아현동,H,공덕동,126.96003451324378,37.55017434738842
310,간이운동장,중랑천제방 도봉구청앞,127.046584,37.667475,방학동,방학제1동,H,방학1동,127.04067939030433,37.664235791344225
311,간이운동장,오류고가하 부게이트볼장,126.832521,37.49224739,오류동,오류1동,H,오류2동,126.83950458361203,37.48881469609833
312,간이운동장,구일역하부 인라인스케이트장,126.8703336,37.49309684,구로동,구로제1동,H,구로1동,126.87581202489278,37.49302829977519
313,간이운동장,오금교하부 인라인스케이트장,126.87631090000002,37.50894824,신도림동,신도림동,H,신도림동,126.88061022867365,37.507780905043674
314,간이운동장,간이운동장(음식물처리장),127.044658,37.690759,도봉동,도봉제1동,H,도봉1동,127.04342152546799,37.67867932229447
315,간이운동장,가양동신대아,126.84228,37.571274,가양동,염창동,H,가양1동,126.83492534942096,37.57188423770563
316,간이운동장,갈현근린공원,126.93682,37.637791,진관동,진관동,H,진관동,126.92106591288902,37.63496688251137
317,테니스장,강동테니스장,127.1640061,37.5512277,상일동,강일동,H,상일1동,127.16462039509204,37.55064299525213
318,간이운동장,개포근린공원,127.0661422,37.48278915,개포동,개포1동,H,개포2동,127.06913357484176,37.48978647004139
319,간이운동장,개포까치공원,127.060892,37.483704,개포동,개포1동,H,개포2동,127.06913357484176,37.48978647004139
320,간이운동장,개포목련공원,126.99786,37.582846,명륜3가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
321,간이운동장,구룡근린공원,126.883701,37.58302098,상암동,상암동,H,상암동,126.89468943321278,37.57832090509381
322,테니스장,구립테니스장,126.8156478,37.58378125,방화동,공항동,H,방화3동,126.81355003364565,37.578743210924834
323,테니스장,구민테니스장,126.9574562,37.47512341,봉천동,보라매동,H,낙성대동,126.95840521501923,37.47629145340168
324,체육관,국사봉체육관,126.9414304,37.49187891,봉천동,보라매동,H,은천동,126.94250287827985,37.485377767480706
325,간이운동장,길섶근린공원,127.04890290000002,37.49758848,역삼동,역삼1동,H,역삼2동,127.0468346777432,37.49596751103195
326,간이운동장,남서울약수터,126.909644,37.44148,시흥동,시흥제1동,H,시흥3동,126.90578532073441,37.440336055550816
327,간이운동장,논현까치공원,126.995539,37.58253,와룡동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
328,간이운동장,논현목련공원,126.998619,37.581837,명륜4가,혜화동,H,혜화동,127.0006204504988,37.586855235994356
329,간이운동장,논현목련공원,126.99572,37.582521,와룡동,종로1·2·3·4가동,H,종로1.2.3.4가동,126.99028726084354,37.574435539666744
330,간이운동장,늘벗근린공원,127.0571611,37.48956942,대치동,대치1동,H,대치1동,127.05682016381063,37.49326010984354
331,간이운동장,달터근린공원,127.0610565,37.48536517,개포동,개포1동,H,개포2동,127.06913357484176,37.48978647004139
332,간이운동장,대진근린공원,127.0786017,37.49558304,개포동,개포1동,H,일원2동,127.07369959446872,37.49217318132317
333,간이운동장,대청근린공원,127.0826513,37.49257812,일원동,개포2동,H,일원1동,127.08806917419275,37.49187862508384
334,간이운동장,대치근린공원,127.0698939,37.49511278,대치동,대치1동,H,대치2동,127.06416444805477,37.50224839237725
335,간이운동장,대치까치공원,127.059019,37.497425,대치동,대치1동,H,대치1동,127.05682016381063,37.49326010984354
336,간이운동장,대치목련공원,127.05818700000002,37.499826,대치동,대치1동,H,대치4동,127.0578564496369,37.49974324995733
337,간이운동장,도곡근린공원,127.0440987,37.48942365,도곡동,도곡1동,H,도곡1동,127.03896912921999,37.48830459754871
338,간이운동장,도곡까치공원,127.0443132,37.48494015,도곡동,도곡1동,H,도곡2동,127.04638382177308,37.483728401661516
339,간이운동장,도곡까치공원,127.061717,37.491522,대치동,대치1동,H,대치1동,127.05682016381063,37.49326010984354
340,간이운동장,도곡목련공원,127.044198,37.484935,도곡동,도곡1동,H,도곡2동,127.04638382177308,37.483728401661516
341,간이운동장,도산근린공원,127.035119,37.52438926,신사동,신사제1동,H,압구정동,127.03080917042102,37.53066864143361
