,Unnamed: 0,FACI_NM,FACI_GB_CD,FACI_GB_NM,FCOB_CD,FCOB_NM,FTYPE_CD,FTYPE_NM,FACI_STAT,FACI_ROAD_POST,FACI_ROAD_ADDR1,FACI_ROAD_ADDR2,FACI_POST,FACI_ADDR1,FACI_ADDR2,FACI_POINT_X,FACI_POINT_Y,서울유무
16352,75654,역삼은행나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 일원동 712-26,,,,서울
16365,75714,염창월드메르디앙,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 염창동,,126.87222299999999,37.552938,서울
16366,75715,염창한화꿈에그린,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 염창동,,126.8729,37.548412,서울
16449,75941,옹달샘어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 망원동 408-3,,126.902065,37.55489777,서울
16459,75964,외주목어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 성산1동 587-18,,126.90780910000001,37.56271223,서울
16460,75965,외천주민운동시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 혜화동,,126.997226,37.581891,서울
16472,75990,용산문화체육센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,4368.0,서울특별시 용산구 백범로 350 (문배동),,4368.0,서울특별시 용산구 문배동  19-2 용산문화센타,용산문화체육센터,126.9676267,37.53724193,서울
16474,75992,용산청소년수련관,P,공공,P09,체육관,P0903,생활체육관,정상운영,4422.0,서울특별시 용산구 이촌로71길 24 (이촌동),,4422.0,"서울특별시 용산구 이촌동 301-82 이촌제1동주민센터, 용산청소년수련관",,126.9732987,37.52135688,서울
16495,76236,우장산힐스테이트,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강서구 우장산동,,126.838082,37.55708,서울
16554,76450,은평다목적체육관,P,공공,P09,체육관,P0901,구기체육관,정상운영,3311.0,서울특별시 은평구 진관1로 52 (진관동),,3311.0,서울특별시 은평구 진관동 125,,126.92487179999999,37.6312465,서울
16556,76453,은하수어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 노원구 월계2동,,127.043452,37.630679,서울
16579,76501,이문체육문화센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,2421.0,서울특별시 동대문구 한천로58길 81-49 (이문동),,2421.0,서울특별시 동대문구 이문동 189 이문체육센터,,127.068703,37.6022458,서울
16603,76566,인라인스케이트장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 구로구 서울특별시 구로구 신도림동 285-22,,126.8747043,37.50899295,서울
16623,76669,잔다리어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 서교동 479-1,,126.9127896,37.55460704,서울
16624,76672,잠실어울림축구장,P,공공,P02,축구장,P0201,축구장,정상운영,5573.0,서울특별시 송파구 탄천동로 211 (잠실동),,5573.0,서울특별시 송파구 잠실동  306,,127.07945990000002,37.50293647,서울
16710,76899,중곡문화체육센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,4904.0,서울특별시 광진구 능동로 433 (중곡동),,4904.0,서울특별시 광진구 중곡동  168-8 중곡문화체육센터,,127.0848034,37.56777776,서울
16718,76910,중동소어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 중동 36-27,,126.90658130000001,37.57067246,서울
16732,76946,증산생활체육광장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 증산동,,126.90279199999999,37.58422,서울
16739,76979,진관생활체육광장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 진관동,,126.91628100000001,37.630019,서울
16741,76982,진달래어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 시흥3동,,126.904997,37.434664,서울
16766,77036,참다래어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 응암3동,,126.91736200000001,37.595377,서울
16773,77049,창동문화체육센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창4동,,127.050699,37.658358,서울
16775,77052,창동시립테니스장,P,공공,P06,테니스장,P0601,테니스장,폐업,1412.0,서울특별시 도봉구 노해로69길 132 (창동),,1412.0,서울특별시 도봉구 창동  1-6 창동운동장 및 문화체육센터,시립창동운동장,127.0507034,37.65811605,서울
16784,77064,채송화어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 노원구 상계6.7동,,127.056151,37.650819,서울
16797,77117,청담은행나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 청담동,,127.043554,37.525543,서울
16798,77118,청담은행나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 일원동 712-13,,,,서울
16895,77641,포수동어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 응암1동,,126.919431,37.598144,서울
16927,77849,한마음어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 망원동 381-1,,126.90805,37.55456741,서울
17334,78813,강북웰빙스포츠센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,1143.0,서울특별시 강북구 오현로31길 51 (번동),,1143.0,서울특별시 강북구 번동 318 강북웰빙스포츠센타,,127.0377699,37.63045708,서울
17364,79052,고척근린공원운동장,P,공공,P02,축구장,P0201,축구장,정상운영,152080.0,고척2동산9-14,,152080.0,서울 구로구 고척2동 산 9-14,,126.85200829999998,37.50593211,서울
17401,79113,구로실내게이트볼장,P,공공,P10,전천후게이트볼장,P1001,전천후게이트볼장,정상운영,8289.0,서울특별시 구로구 새말로18길 17 (구로동),,8289.0,서울특별시 구로구 구로동 50-9 구로실내게이트볼장,,126.8929049,37.50577805,서울
17479,79359,느티나무어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 시흥4동,,126.90671599999999,37.456218,서울
17480,79360,느티나무어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 연남동 563-5,,126.9187868,37.55963888,서울
17548,79481,동대문구민체육센타,P,공공,P09,체육관,P0903,생활체육관,정상운영,2641.0,서울특별시 동대문구 장안벚꽃로 67 (장안동),,2641.0,서울특별시 동대문구 장안동 356 동대문구민 체육센터,,127.073474,37.56653117,서울
17576,79573,뚝섬서울숲테니스장,P,공공,P06,테니스장,P0601,테니스장,정상운영,133825.0,성수1가 1동685-20,,133825.0,서울 성동구 성수1가1동 685-20,,127.0408363,37.54504556,서울
17579,79626,마곡실내배드민턴장,P,공공,P09,체육관,P0901,구기체육관,정상운영,7520.0,서울특별시 강서구 양천로 251 (마곡동),,7520.0,"서울특별시 강서구 마곡동  56-22 마곡레포츠센터, 마곡실내배트민턴장",,126.8321469,37.57314171,서울
17580,79627,마들근린공원축구장,P,공공,P02,축구장,P0201,축구장,정상운영,139831.0,상계동770-2,,139831.0,서울 노원구 상계동 770-2,,127.0582991,37.64416172,서울
17597,79664,망원유수지체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 망원2동,,126.896129,37.559041,서울
17639,79802,반포운동장체육센터,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 반포2동,,126.995906,37.500341,서울
17644,79808,방배배수지체육공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 방배3동,,126.991824,37.472961,서울
17664,79865,보라매공원테니스장,P,공공,P06,테니스장,P0601,테니스장,정상운영,156849.0,신대방동 395번지,,156849.0,서울 동작구 신대방동 395,,126.9198588,37.49283213,서울
17696,79906,부엉바위어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 상암동 1636,,126.8924702,37.57539248,서울
17703,79917,북악산도시자연공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 성북동,,126.986403,37.595558000000004,서울
17708,79922,북한산도시자연공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 녹번동,,126.939323,37.60824,서울
17709,79923,북한산도시자연공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 성북구 정릉3동,,126.997599,37.613726,서울
17720,79968,사당문화회관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,156883.0,사당동 248-6,,156883.0,서울 동작구 사당동 248-6,,126.9696122,37.484713899999996,서울
17740,80016,삼성서초가든스위트,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 서초2동,,127.02595,37.49455,서울
17785,80093,서오능도시자연공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 진관동,,126.913564,37.638126,서울
17862,80304,신림체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,8772.0,서울특별시 관악구 난곡로58길 13 (신림동),,8772.0,서울특별시 관악구 신림동  산197-31 신림다목적체육센타,1층,126.91603290000002,37.480071200000005,서울
17873,80359,아까시아어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 은평구 신사2동,,126.908658,37.594424,서울
17888,80429,압구정은행나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 서울특별시 강남구 일원동 712-33,,,,서울
17889,80430,압구정은행나무공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 압구정동,,127.031621,37.530656,서울
17899,80445,양재근린공원축구장,P,공공,P02,축구장,P0201,축구장,정상운영,6780.0,서울특별시 서초구 언남길 8 (양재동),,6780.0,서울특별시 서초구 양재동 311-1 매헌초등학교,,,,서울
17900,80446,양재근린공원축구장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 서초구 양재2동,,127.04168100000001,37.471907,서울
17996,80874,우장산인조잔디구장,P,공공,P02,축구장,P0201,축구장,정상운영,157010.0,화곡동산60-1,,157010.0,서울 강서구 화곡동 산 60-1,,126.84355520000001,37.55040183,서울
18019,80940,윗잔다리어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 동교동 168-1,,126.92598290000001,37.5571893,서울
18031,80974,은행나무어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 연남동 250-1,,126.9223219,37.56457872,서울
18032,80975,은행나무어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 도봉구 창1동,,127.043547,37.649609999999996,서울
18070,81090,잠실올림픽주경기장,P,공공,P01,육상경기장,P0101,육상경기장,정상운영,5500.0,서울특별시 송파구 올림픽로 25 (잠실동),,5500.0,서울특별시 송파구 잠실동  10 서울종합운동장,,127.0759403,37.51619977,서울
18133,81258,창동실내배드민턴장,P,공공,P09,체육관,P0901,구기체육관,폐업,1412.0,서울특별시 도봉구 노해로69길 132 (창동),,1412.0,서울특별시 도봉구 창동  1-6 창동운동장 및 문화체육센터,시립창동운동장,127.0507034,37.65811605,서울
18377,81968,삼각산문화예술회관(구.강북구민회관),P,공공,P09,체육관,P0903,생활체육관,정상운영,1036.0,서울특별시 강북구 삼각산로 85 (수유동),,1036.0,서울특별시 강북구 수유동 360-10 강북문화예술회관,,127.0138774,37.64098943,서울
18425,82149,계남근린공원테니스장,P,공공,P06,테니스장,P0601,테니스장,정상운영,8107.0,"서울특별시 양천구 신정로 260 (신정동, 신트리4단지아파트)",인근 계남근린공원 테니스장,8107.0,서울특별시 양천구 신정동 1277 신트리4단지아파트,,126.85029170000001,37.51149094,서울
18438,82168,고척근린공원테니스장,P,공공,P06,테니스장,P0601,테니스장,정상운영,152080.0,고척2동산9-14,,152080.0,서울 구로구 고척2동 산 9-14,,126.85200829999998,37.50593211,서울
18451,82195,관악구민종합체육센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,8799.0,서울특별시 관악구 낙성대로3길 37 (봉천동),,8799.0,서울특별시 관악구 봉천동  225 관악구민종합체육센터,,126.96031529999999,37.47306649,서울
18605,82558,마곡레포츠센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,136861.0,종암동 54-182번지,,136861.0,서울 성북구 종암동 54-182,,127.02632959999998,37.59686412,서울
18606,82559,마들근린공원테니스장,P,공공,P06,테니스장,P0601,테니스장,정상운영,139831.0,상계6동 770-2,,139831.0,서울 노원구 상계6.7동 770-2,,127.0582991,37.64416172,서울
18748,82795,삼성은행나무근린공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 강남구 삼성동 14 외 1필지,,127.04575259999999,37.51651446,서울
18786,82855,서대문체육회관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,120851.0,홍은3동 산26-155,,120851.0,서울 서대문구 홍은2동 산 26-155,,126.9315205,37.58082034,서울
18787,82856,서대문체육회관체육관,P,공공,P09,체육관,P0903,생활체육관,정상운영,3657.0,서울특별시 서대문구 백련사길 39 (홍은동),,3657.0,서울특별시 서대문구 홍은동 산26-155 서대문문화체육회관,,126.9315568,37.5807591,서울
18881,83056,아차산배수지체육공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,4958.0,서울특별시 광진구 천호대로 731 (구의동),,4958.0,서울특별시 광진구 구의동 38-4,,127.0965013,37.54896317,서울
18882,83057,아카시아배드민턴상부,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 금천구 독산4동,,126.90874,37.469582,서울
18890,83075,애오개도담어린이공원,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 아현동 800-6,,,,서울
19163,83673,초안산근린공원축구장,P,공공,P02,축구장,P0201,축구장,정상운영,139050.0,월계동산1,,139050.0,서울 노원구 월계동 산 1,,127.05081650000001,37.64441745,서울
19164,83674,초안산실내배드민턴장,P,공공,P09,체육관,P0901,구기체육관,정상운영,1486.0,서울특별시 도봉구 덕릉로63길 76-10 (창동),,1486.0,서울특별시 도봉구 창동  410-5 초안산배드민턴장,초안산배드민턴장,127.04095420000002,37.64448616,서울
19165,83675,초안산인조잔디축구장,P,공공,P02,축구장,P0201,축구장,정상운영,1484.0,서울특별시 도봉구 해등로3길 48-11 (창동),,1484.0,서울특별시 도봉구 창동  산48-4 초안산근린공원관리사무소,초안산근린공원,127.04138640000001,37.647495299999996,서울
19301,84055,아차산배수지체육공원 인조잔디축구장,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 광진구 구의2동,,127.096721,37.548848,서울
19312,84086,아차산배수지체육공원(다목적구장-족구),P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 광진구 구의2동,,127.09603100000001,37.549263,서울
19334,84118,강서구민올림픽체육센터,P,공공,P09,체육관,P0903,생활체육관,정상운영,7576.0,서울특별시 강서구 화곡로65길 62 (등촌동),,7576.0,서울특별시 강서구 등촌동 707-3 강서구민올림픽체육센터,,,,서울
19348,84133,개운산스포츠센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,2805.0,서울특별시 성북구 북악산로 949-60 (종암동),,2805.0,서울특별시 성북구 종암동 54-182 성북구의회청사,,127.02632959999998,37.59686412,서울
19377,84230,광진구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,4970.0,서울특별시 광진구 구천면로 14 (광장동),,4970.0,서울특별시 광진구 광장동  313-3 광진구민체육센터,,127.10682209999999,37.54599901,서울
19378,84231,광진문화예술회관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,5065.0,서울특별시 광진구 능동로 76 (자양동),,5065.0,서울특별시 광진구 자양동  227-344 광진문화예술회관 및 구의회청사,,127.0705762,37.53757126,서울
19379,84232,광진문화예술회관체육관,P,공공,P09,체육관,P0903,생활체육관,정상운영,5065.0,서울특별시 광진구 능동로 76 (자양동),,5065.0,서울특별시 광진구 자양동  227-344 광진문화예술회관 및 구의회청사,,127.0705762,37.53757126,서울
19386,84240,구로구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,152080.0,고척2동산9-14,,152080.0,서울 구로구 고척2동 산 9-14,,126.85200829999998,37.50593211,서울
19440,84330,노원구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,139860.0,중계동360-18,,139860.0,서울 노원구 중계동 360-18,,127.0710936,37.64866322,서울
19500,84418,동작구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,156849.0,신대방동 460-1,,156849.0,서울 동작구 신대방동 460-1,,126.9167719,37.49472211,서울
19577,84552,부산경남경마공원승마장,P,공공,P16,승마장,P1601,승마장,정상운영,133825.0,성수1가동685-20,,133825.0,서울 성동구 성수동1가 685-20,,127.0408363,37.54504556,서울
19581,84556,부암동청사주변체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 종로구 부암동 262,,126.96468610000001,37.59235682,서울
19640,84636,서대문돌산인조잔디구장,P,공공,P02,축구장,P0201,축구장,정상운영,,서울 서대문구 홍은동 10-305,,120100.0,서울 서대문구 홍은동 10-305,,126.9463352,37.60311855,서울
19647,84651,서초구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,137806.0,서초구 반포동 114-3,,137806.0,서울 서초구 반포동 114-3,,126.9912425,37.49883446,서울
19654,84660,성북청소년수련관체육관,P,공공,P09,체육관,P0903,생활체육관,정상운영,2764.0,서울특별시 성북구 한천로95길 7 (장위동),,2764.0,서울특별시 성북구 장위동 135-2 성북청소년수련관,,,,서울
19694,84732,신도림생활체육관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,8200.0,서울특별시 구로구 경인로67길 149 (신도림동),,8200.0,서울특별시 구로구 신도림동 324-4 신도림생활체육관,수영장,126.88323390000002,37.51376259,서울
19714,84772,아현초등학교앞체육시설,P,공공,P08,간이운동장,P0801,간이운동장,정상운영,,,,,서울특별시 마포구 아현동 354-23(아현초 정문앞),,126.95658710000001,37.55476462,서울
19733,84794,양천구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,158885.0,신정동322-10,,158885.0,서울 양천구 신정동 322-10,,126.86458400000001,37.51639523,서울
19746,84821,역삼청소년수련관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,156883.0,사당동 248-6,,156883.0,서울 동작구 사당동 248-6,,126.9696122,37.484713899999996,서울
19784,84890,용산청소년수련관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,4422.0,서울특별시 용산구 이촌로71길 24 (이촌동),,4422.0,"서울특별시 용산구 이촌동 301-82 이촌제1동주민센터, 용산청소년수련관",,126.9732987,37.52135688,서울
19805,84976,은평구민체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,122200.0,은평구 진관외동 242-23외 1필지,,122200.0,서울 은평구 진관동 242-23,,126.91752749999999,37.63002706,서울
19806,84977,은평청소년수련관수영장,P,공공,P11,수영장,P1101,수영장,정상운영,3476.0,서울특별시 은평구 백련산로4길 16 (응암동),,3476.0,서울특별시 은평구 응암동 산6-46 은평청소년수련관,,,,서울
19880,85088,중곡문화체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,4904.0,서울특별시 광진구 능동로 433 (중곡동),,4904.0,서울특별시 광진구 중곡동  168-8 중곡문화체육센터,,127.0848034,37.56777776,서울
19906,85123,창동시립체육센터수영장,P,공공,P11,수영장,P1101,수영장,정상운영,1412.0,서울특별시 도봉구 노해로69길 132 (창동),,1412.0,서울특별시 도봉구 창동  1-6 창동운동장 및 문화체육센터,창동문화체육센터,127.0507034,37.65811605,서울
