행정동코드,행정동명,시간대구분,총생활인구수평균,60-64세,65세-69세,70세이상,노인(65세이상)생활인구수
11140590,광희동,밤,16141.19067,463.965377,333.9641878,420.5177559,754.4819437
11140605,을지로동,새벽,5937.961925,219.517428,157.1603503,234.9351659,392.0955162
11140605,을지로동,아침,10877.29367,442.4749784,316.3594906,459.6009247,775.9604153
11140605,을지로동,낮,26698.65043,1097.095451,742.8875345,1203.362611,1946.250146
11140605,을지로동,저녁,17609.38058,647.6399249,414.7758562,624.5408446,1039.316701
11140605,을지로동,밤,8010.415024,273.6883263,189.0720384,278.5015649,467.5736033
11140650,신당5동,새벽,10509.28069,345.9041618,258.0317643,354.2502201,612.2819844
11140650,신당5동,아침,10732.07098,352.7311169,263.2001836,354.7472601,617.9474437
11140650,신당5동,낮,11234.92099,407.3682828,296.0689044,397.9852842,694.0541886
11140650,신당5동,저녁,12109.89503,429.5029657,316.5971883,413.035503,729.6326913
11140650,신당5동,밤,11103.28927,369.8276706,279.3807467,375.312107,654.6928537
11140670,황학동,새벽,13344.16431,376.1007059,279.4933144,435.6040131,715.0973275
11140670,황학동,아침,13576.7944,408.3914143,301.1709845,459.3925317,760.5635162
11140670,황학동,낮,13841.35356,496.7185756,376.5968887,548.8276408,925.4245295
11140670,황학동,저녁,13129.1375,442.6795903,326.321483,473.9267285,800.2482115
11140670,황학동,밤,13066.33769,391.8073785,286.0322599,437.6478037,723.6800636
11140680,중림동,새벽,7991.601007,220.4544312,180.1187,280.8020717,460.9207717
11140680,중림동,아침,8628.309695,245.1497004,197.6518049,304.6302814,502.2820863
11140680,중림동,낮,10929.2035,312.0173415,226.0900054,334.0491274,560.1391328
11140680,중림동,저녁,9103.948349,259.5632539,187.434094,271.3610638,458.7951578
11140680,중림동,밤,7827.889888,218.8726156,168.371662,256.0646873,424.4363493
11140615,신당동,새벽,23623.45228,610.0502196,402.5391487,555.4806057,958.0197544
11140615,신당동,아침,20649.03085,625.0778787,431.5022421,601.3763477,1032.87859
11140615,신당동,낮,23869.09479,823.938895,544.6219517,745.5701506,1290.192102
11140615,신당동,저녁,20980.63106,658.8157927,428.2681145,562.5988094,990.8669239
11140615,신당동,밤,24129.10165,687.8896495,436.5842887,579.1555502,1015.739839
11140625,다산동,새벽,14985.66709,510.7109972,421.7015643,616.2134095,1037.914974
11140625,다산동,아침,15049.84704,495.3509459,412.2851941,608.7370076,1021.022202
11140625,다산동,낮,15485.89817,487.4712077,388.6554377,580.0062043,968.661642
11140625,다산동,저녁,15396.28522,512.8404436,401.4879161,583.5248055,985.0127216
11140625,다산동,밤,15197.69913,516.6548567,417.2984869,602.1593389,1019.457826
11140635,약수동,새벽,18128.10344,697.9977451,553.8684199,839.966199,1393.834619
11140635,약수동,아침,17329.81706,659.3872735,529.002828,810.2658159,1339.268644
11140635,약수동,낮,14909.54214,560.3749577,455.2805924,715.5611123,1170.841705
11140635,약수동,저녁,16069.31265,622.6329143,500.1244163,793.4360457,1293.560462
11140635,약수동,밤,17843.93628,689.07325,549.8905621,846.8310695,1396.721632
11140645,청구동,새벽,14004.04327,451.0354716,314.640735,514.5239998,829.1647348
11140645,청구동,아침,12986.99376,410.8709992,294.2386152,479.075007,773.3136222
11140645,청구동,낮,10647.11812,334.8911092,245.6897204,402.4448957,648.1346161
11140645,청구동,저녁,10910.45312,351.2596755,259.3970292,442.0391101,701.4361393
11140645,청구동,밤,12824.01338,407.1620127,299.647206,496.2648228,795.9120288
11140665,동화동,새벽,9894.100245,343.6946273,251.3160128,334.4529128,585.7689256
11140665,동화동,아침,9950.873232,344.9685574,249.7951515,343.2122522,593.0074037
11140665,동화동,낮,10029.72297,354.9116865,247.4210712,348.1513477,595.5724189
11140665,동화동,저녁,10262.57836,374.0450681,264.5076527,357.5769354,622.0845881
11140665,동화동,밤,9863.754508,350.0257828,250.8106747,334.0762626,584.8869373
11170510,후암동,새벽,16183.27715,575.0774535,362.3053915,508.5207574,870.8261489
11170510,후암동,아침,15562.43488,534.3584838,337.807603,478.4760501,816.2836531
11170510,후암동,낮,13578.13072,445.7099985,287.925301,412.2853901,700.2106911
11170510,후암동,저녁,13480.30229,469.1125872,308.4462917,436.4667616,744.9130533
11170510,후암동,밤,14994.30262,534.7042588,338.5146505,478.3524575,816.867108
11170520,용산2가동,새벽,12011.20264,376.6936107,257.1461386,429.4744676,686.6206062
11170520,용산2가동,아침,12048.58297,361.3831243,248.9548214,406.9908266,655.945648
11170520,용산2가동,낮,11501.79122,330.6587927,238.6944282,379.5790511,618.2734793
11170520,용산2가동,저녁,11993.54211,355.3358349,255.6603555,407.7956203,663.4559758
11170520,용산2가동,밤,12266.01466,377.0623947,260.8036248,422.0592971,682.8629219
11170530,남영동,새벽,8824.584364,307.0144071,200.5020085,289.6428876,490.1448961
11170530,남영동,아침,12306.43485,404.2239033,274.2132178,390.8510798,665.0642976
11170530,남영동,낮,18643.29764,561.8169737,382.8908915,563.2876446,946.1785361
11170530,남영동,저녁,15785.84983,469.6068306,295.4571333,415.5114352,710.9685685
11170530,남영동,밤,10679.00034,348.9855606,220.6643393,313.7264062,534.3907455
11170570,원효로2동,새벽,14084.55874,436.7592646,392.4055057,537.8144436,930.2199493
11170570,원효로2동,아침,14035.0478,427.8793397,379.3983637,515.3652121,894.7635758
11170570,원효로2동,낮,13359.786,394.9049895,328.0737689,441.2205968,769.2943657
11170570,원효로2동,저녁,12074.06687,373.6310346,317.4407342,443.2594066,760.7001408
11170570,원효로2동,밤,12904.59069,402.0374816,349.4333987,484.5887889,834.0221876
11170580,효창동,새벽,10227.20449,296.1161848,200.3777623,301.8576096,502.2353719
11170580,효창동,아침,10488.80777,303.0997819,209.8980675,320.2764109,530.1744784
11170580,효창동,낮,10369.25051,303.9175142,220.5044223,355.4381229,575.9425452
11170580,효창동,저녁,11130.69464,332.561293,232.8391804,377.3683678,610.2075482
11170580,효창동,밤,11227.17323,331.7948504,224.4644726,349.5808153,574.0452879
11170590,용문동,새벽,11466.11812,366.8893123,262.0912352,390.5634259,652.6546611
11170590,용문동,아침,10356.56519,328.3116565,241.3688118,365.462241,606.8310528
11170590,용문동,낮,7940.880979,271.3821549,209.0710515,307.6258975,516.696949
11170590,용문동,저녁,8563.984464,294.0710159,225.366133,325.7383091,551.1044421
11170590,용문동,밤,10229.52334,327.0733067,247.3546689,357.2598149,604.6144838
11170630,이촌1동,새벽,28094.87909,946.2655322,602.8159003,898.8760915,1501.691992
11170630,이촌1동,아침,29207.15485,1002.465866,658.2187104,975.2547037,1633.473414
11170630,이촌1동,낮,26470.00575,920.917186,647.162539,993.2934615,1640.456001
11170630,이촌1동,저녁,27603.64422,933.2372282,623.1867091,937.5244375,1560.711147
11170630,이촌1동,밤,28291.40203,937.9562771,603.2239361,906.8310442,1510.05498
11170640,이촌2동,새벽,7872.353098,318.1473832,233.2930073,319.3725463,552.6655536
11170640,이촌2동,아침,8359.758351,324.8079899,236.0610902,314.0084922,550.0695824
11170640,이촌2동,낮,7075.759171,261.5697622,191.3570918,261.816293,453.1733848
11170640,이촌2동,저녁,7539.874532,279.1081413,201.1654346,276.9422044,478.107639
11170640,이촌2동,밤,7917.043572,307.1605927,224.8813444,304.1078477,528.9891921
11170650,이태원1동,새벽,9658.817399,272.9057231,196.1499119,295.8219259,491.9718378
11170650,이태원1동,아침,9665.362742,290.4587399,207.1018854,324.1566428,531.2585282
11170650,이태원1동,낮,10929.69618,316.542356,220.9370187,333.05575,553.9927687
11170650,이태원1동,저녁,11793.01415,290.960523,197.1287751,307.4151298,504.5439049
11170650,이태원1동,밤,10592.46714,275.2354716,189.7203293,293.5204838,483.2408131
11170660,이태원2동,새벽,12714.72152,336.3768276,244.7301308,392.8795558,637.6096866
11170660,이태원2동,아침,12482.27497,339.4741942,245.9126072,395.887337,641.7999442
11170660,이태원2동,낮,11362.86156,313.6916727,228.8915488,376.2952453,605.1867941
11170660,이태원2동,저녁,11736.18878,309.717741,224.9988273,369.8371245,594.8359518
11170660,이태원2동,밤,12412.27854,328.5064505,237.2341055,386.8456336,624.0797391
11170690,서빙고동,새벽,15690.20433,464.5566587,346.6381759,514.3161104,860.9542863
11170690,서빙고동,아침,17361.49771,541.2882045,399.6626987,597.9963022,997.6590009
11170690,서빙고동,낮,18276.72272,588.1942875,436.7054793,667.8857005,1104.59118
11170690,서빙고동,저녁,17725.99368,561.0209078,419.2918883,616.1599243,1035.451813
11170690,서빙고동,밤,16296.28584,505.0643528,375.1642149,541.1622711,916.326486
11170700,보광동,새벽,12147.33405,430.1131463,297.2518718,374.220475,671.4723468
11170700,보광동,아침,11629.85595,399.4996083,275.5903268,354.526349,630.1166758
11170700,보광동,낮,9913.616629,340.9742057,238.3285103,323.1315884,561.4600987
11170700,보광동,저녁,10172.63394,356.9995867,255.8273038,343.7442489,599.5715527
11170700,보광동,밤,11505.45611,404.3406384,283.9312527,364.588034,648.5192867
11170555,청파동,새벽,22241.80729,581.2999635,457.0949625,645.919203,1103.014166
11170555,청파동,아침,22909.50566,593.5890865,468.1818667,671.2096633,1139.39153
11170555,청파동,낮,23539.3117,625.4152619,465.4555453,681.8323169,1147.287862
11170555,청파동,저녁,22704.05791,609.3739092,452.9548147,651.529648,1104.484463
11170555,청파동,밤,22166.26419,584.5304768,449.890838,644.0066223,1093.89746
11170560,원효로1동,새벽,19383.6791,471.3265768,339.8005587,485.4316761,825.2322348
11170560,원효로1동,아침,20611.94697,530.6030613,374.5712114,531.0778773,905.6490887
11170560,원효로1동,낮,22386.51014,603.4537949,423.9913736,647.4184504,1071.409824
11170560,원효로1동,저녁,20759.66284,557.7928378,382.9376773,567.6183329,950.5560102
11170560,원효로1동,밤,19891.17348,506.9163781,359.7951049,520.6192339,880.4143388
11170625,한강로동,새벽,29688.57263,810.4459681,517.6464155,733.6788147,1251.32523
11170625,한강로동,아침,37185.36012,1047.114068,669.3409525,930.9725938,1600.313546
11170625,한강로동,낮,56680.89898,1394.305112,900.6004004,1320.116345,2220.716745
11170625,한강로동,저녁,49596.83269,1176.333034,755.6902995,1086.395912,1842.086212
11170625,한강로동,밤,34321.05029,891.3508468,585.6956515,826.203431,1411.899083
11170685,한남동,새벽,26092.52285,699.3869786,557.9520165,795.4887099,1353.440726
11170685,한남동,아침,29418.67867,817.3539127,642.3955883,896.5734526,1538.969041
11170685,한남동,낮,36517.04412,945.3479898,703.4234125,956.3973316,1659.820744
11170685,한남동,저녁,35436.86066,846.3280892,631.4931801,868.3258584,1499.819039
11170685,한남동,밤,28925.18737,745.8811401,579.7227728,809.8818825,1389.604655
11200520,왕십리2동,새벽,17459.97832,535.9249286,408.9720444,561.1893906,970.161435
11200520,왕십리2동,아침,16483.64137,497.0873988,375.2873402,529.586022,904.8733622
11200520,왕십리2동,낮,13791.73193,420.2948838,318.4222639,461.9184271,780.340691
11200520,왕십리2동,저녁,15113.54678,472.9571586,351.830461,504.7022998,856.5327608
11200520,왕십리2동,밤,16908.95441,519.3469068,389.3205613,542.3847557,931.705317
11200540,마장동,새벽,23669.91194,743.4336524,552.9485051,793.1703296,1346.118835
11200540,마장동,아침,24852.32006,789.1477553,574.9551395,828.8007678,1403.755907
11200540,마장동,낮,22977.4143,772.4794309,579.5632043,856.4658337,1436.029038
11200540,마장동,저녁,22269.39757,743.0414539,562.1601239,827.9644731,1390.124597
11200540,마장동,밤,22964.18896,732.4630042,542.5223724,799.219151,1341.741523
11200550,사근동,새벽,18676.12816,379.964307,268.7000701,418.9978045,687.6978746
11200550,사근동,아침,20609.92545,459.4162093,323.0945606,480.7158136,803.8103742
11200550,사근동,낮,24567.2716,544.0983895,372.0207103,551.7274912,923.7482015
11200550,사근동,저녁,23269.02992,463.8437178,326.4895536,486.5510875,813.0406411
11200550,사근동,밤,20426.20869,405.7590926,291.85225,441.1811241,733.0333741
11200560,행당1동,새벽,15665.93925,445.6680711,314.9849213,461.1957306,776.1806519
11200560,행당1동,아침,16863.39184,488.538038,344.3712642,511.9239268,856.295191
11200560,행당1동,낮,19759.69642,571.2927508,417.2717553,620.4007236,1037.672479
11200560,행당1동,저녁,22582.73226,578.4603949,406.8758432,582.1112027,988.9870459
11200560,행당1동,밤,18308.74974,480.488734,337.4733315,494.6316437,832.1049752
11200570,행당2동,새벽,23248.91357,673.5147965,510.0062298,806.0682698,1316.0745
11200570,행당2동,아침,21643.33434,616.5509942,485.0059743,755.7173333,1240.723308
11200570,행당2동,낮,16605.08788,479.9830039,404.6404118,634.8900679,1039.53048
11200570,행당2동,저녁,18347.15036,543.3775603,447.8868459,701.2155582,1149.102404
11200570,행당2동,밤,22214.53103,649.7226942,507.7016199,792.9277456,1300.629366
11200580,응봉동,새벽,14416.87153,419.6321465,361.1872015,508.8504601,870.0376616
11200580,응봉동,아침,13558.38825,390.5575535,336.7024147,486.728312,823.4307267
11200580,응봉동,낮,10280.85637,298.0279176,255.7944303,386.3016872,642.0961175
11200580,응봉동,저녁,10796.23344,333.8269128,279.3663223,418.4896361,697.8559584
11200580,응봉동,밤,13139.00698,390.7476787,324.9812891,469.015121,793.9964101
11200590,금호1가동,새벽,16817.59232,568.6392591,425.4769707,598.4427471,1023.919718
11200590,금호1가동,아침,16380.82185,549.1955883,409.517428,597.2177837,1006.735212
11200590,금호1가동,낮,14550.51956,500.8362916,377.0939656,561.632676,938.7266416
11200590,금호1가동,저녁,16176.52589,578.6103761,432.6174491,625.0481449,1057.665594
11200590,금호1가동,밤,16619.79788,573.0628258,426.7194008,599.4815209,1026.200922
11200620,금호4가동,새벽,12892.6063,405.3698255,342.8147495,504.000487,846.8152365
11200620,금호4가동,아침,12742.77104,404.4317481,334.2603455,488.2489737,822.5093192
11200620,금호4가동,낮,11687.61926,399.0843896,328.2096795,491.720786,819.9304655
11200620,금호4가동,저녁,12939.78663,425.9440762,351.9609909,514.8666372,866.8276281
11200620,금호4가동,밤,13088.52808,408.2872881,339.7571805,497.2632631,837.0204436
11200650,성수1가1동,새벽,15613.6162,557.9050052,316.6524659,405.576798,722.2292639
11200650,성수1가1동,아침,17356.09911,620.8445116,356.3386293,456.2857693,812.6243986
11200650,성수1가1동,낮,21080.56669,681.2476563,402.642113,525.1124388,927.7545518
11200650,성수1가1동,저녁,19565.79336,628.3578675,376.3971047,493.6072889,870.0043936
11200650,성수1가1동,밤,16932.87555,589.1738841,343.3824401,449.0664955,792.4489356
11200660,성수1가2동,새벽,15709.74046,523.9492498,309.193713,477.5202862,786.7139992
11200660,성수1가2동,아침,18734.82922,610.7752947,378.1550022,545.515366,923.6703682
11200660,성수1가2동,낮,25351.19509,660.6397999,425.3033398,617.0888135,1042.392153
11200660,성수1가2동,저녁,23494.32148,617.9467915,393.8722587,580.7763027,974.6485614
11200660,성수1가2동,밤,18084.04824,556.0769022,344.7178286,522.1924064,866.910235
11200670,성수2가1동,새벽,18166.48913,724.3354444,436.2256189,513.3838999,949.6095188
11200670,성수2가1동,아침,18772.59206,724.7068399,427.6596046,506.6452937,934.3048983
11200670,성수2가1동,낮,21284.56051,748.0700899,431.187876,522.7267613,953.9146373
11200670,성수2가1동,저녁,19488.09355,737.113705,426.3565502,513.3032361,939.6597863
11200670,성수2가1동,밤,18057.71371,718.4790732,428.2432802,508.0314503,936.2747305
11200690,성수2가3동,새벽,19670.8805,649.3941747,404.9309887,636.1705648,1041.101554
11200690,성수2가3동,아침,25670.00167,845.0895659,505.5991508,719.1141572,1224.713308
11200690,성수2가3동,낮,44141.74728,1130.580376,642.6627671,830.1185789,1472.781346
11200690,성수2가3동,저녁,33072.62459,841.8564786,477.1358403,678.0028866,1155.138727
11200690,성수2가3동,밤,21860.59642,663.2837399,403.3697463,619.8837647,1023.253511
11200720,송정동,새벽,11771.42289,359.4841755,254.8954256,322.8963629,577.7917885
11200720,송정동,아침,11842.43504,368.5271551,250.968642,314.5970114,565.5656534
11200720,송정동,낮,10298.74173,328.9551433,213.6096651,281.1854049,494.79507
11200720,송정동,저녁,9448.729584,315.1468781,199.2836023,282.9029988,482.1866011
11200720,송정동,밤,10763.87305,344.3016537,229.9216048,309.7876083,539.7092131
11200790,용답동,새벽,17258.70109,521.0871728,373.1860075,561.4868392,934.6728467
11200790,용답동,아침,19318.01093,612.3715028,428.1053375,631.2922733,1059.397611
11200790,용답동,낮,20613.31376,715.6502494,490.8356213,724.4059619,1215.241583
11200790,용답동,저녁,20496.92774,686.5426133,478.5812558,706.0871885,1184.668444
11200790,용답동,밤,19331.08477,602.7714945,427.1165712,636.9268704,1064.043442
11200535,왕십리도선동,새벽,29302.17597,855.8054129,619.1483398,859.83201,1478.98035
11200535,왕십리도선동,아침,28447.084,831.941256,609.6037931,848.8336456,1458.437439
11200535,왕십리도선동,낮,26171.13643,809.6989791,570.9632717,794.101769,1365.065041
11200535,왕십리도선동,저녁,26672.18134,798.8896488,550.6841068,776.4113618,1327.095469
11200535,왕십리도선동,밤,28295.87648,823.4689441,585.7326249,819.1782606,1404.910886
11200615,금호2.3가동,새벽,24259.91458,740.3281817,591.2001283,839.9439424,1431.144071
11200615,금호2.3가동,아침,22685.80524,677.6439334,546.973362,793.6659792,1340.639341
11200615,금호2.3가동,낮,18700.38081,604.0767182,505.3597429,746.1227453,1251.482488
11200615,금호2.3가동,저녁,20795.45312,684.692677,562.5821477,819.969188,1382.551336
11200615,금호2.3가동,밤,23644.17646,738.3732684,593.6480062,846.4146464,1440.062653
11200645,옥수동,새벽,29730.5257,914.4883751,682.1967862,1050.433608,1732.630394
11200645,옥수동,아침,31458.66558,965.2095597,763.6828903,1175.34465,1939.02754
11200645,옥수동,낮,27933.37116,912.1630694,746.8385339,1181.697835,1928.536369
11200645,옥수동,저녁,31026.37893,989.674181,762.6174125,1169.790969,1932.408382
11200645,옥수동,밤,31001.74383,960.1578689,724.2001509,1108.413094,1832.613245
11215710,화양동,새벽,32240.80796,575.6966794,459.7979901,582.6108832,1042.408873
11215710,화양동,아침,32137.02988,627.8901334,487.0964579,624.7965383,1111.892996
11215710,화양동,낮,33896.98977,718.2960058,519.6896003,664.1360661,1183.825666
11215710,화양동,저녁,38232.67286,689.8423442,508.3982211,643.7324659,1152.130687
11215710,화양동,밤,34798.55251,623.9735212,482.0736911,610.6540434,1092.727735
11215730,군자동,새벽,19264.55164,484.579487,340.4092058,472.1529471,812.5621529
11215730,군자동,아침,19356.38679,486.583036,342.7327385,473.5561111,816.2888496
11215730,군자동,낮,19539.94887,504.0849892,364.4961983,500.1244338,864.6206321
11215730,군자동,저녁,20195.63508,523.9907097,377.0731186,521.7000657,898.7731843
11215730,군자동,밤,20091.47021,508.3542521,361.9986416,492.7472346,854.7458762
11215740,중곡1동,새벽,16983.89997,550.2468156,406.7550383,553.080389,959.8354273
11215740,중곡1동,아침,16649.37932,533.3375041,390.022475,531.7137675,921.7362425
11215740,중곡1동,낮,15325.68317,528.6101745,391.3619199,531.5447815,922.9067014
11215740,중곡1동,저녁,16620.5812,583.5410721,423.5034302,568.5602179,992.0636481
11215740,중곡1동,밤,16942.9659,560.4049441,407.859083,551.5758652,959.4349482
11215750,중곡2동,새벽,20835.10946,623.6691141,469.7894677,660.1709092,1129.960377
11215750,중곡2동,아침,19183.88169,567.1416888,430.8669052,609.1787885,1040.045694
11215750,중곡2동,낮,15781.6212,505.4653223,389.0903006,535.2632337,924.3535343
11215750,중곡2동,저녁,16385.56397,537.4898929,410.7219653,554.7485218,965.4704871
11215750,중곡2동,밤,18917.84032,582.0516318,443.8472327,608.4511439,1052.298377
11215760,중곡3동,새벽,17500.55377,614.5148641,461.8445451,689.9995314,1151.844077
11215760,중곡3동,아침,16630.38886,569.1434593,436.2826268,653.0681351,1089.350762
11215760,중곡3동,낮,15038.2508,546.7050559,417.7121185,623.4223965,1041.134515
11215760,중곡3동,저녁,16605.99337,610.174578,467.3517003,687.9774854,1155.329186
11215760,중곡3동,밤,17516.52864,621.6223584,470.3374408,692.1990347,1162.536476
11215770,중곡4동,새벽,29552.72701,1127.265248,762.5878569,1099.567768,1862.155625
11215770,중곡4동,아침,27975.89873,1009.915308,694.1607437,1020.90923,1715.069974
11215770,중곡4동,낮,23925.35029,887.0315104,638.9994428,943.8408396,1582.840282
11215770,중곡4동,저녁,25309.9908,973.1958601,714.8248901,1039.805275,1754.630165
11215770,중곡4동,밤,28496.45836,1086.249286,766.3736183,1099.811924,1866.185542
11215780,능동,새벽,13434.72264,362.3662881,279.3266098,367.1111606,646.4377704
11215780,능동,아침,14627.00667,412.8883511,311.3587048,421.7064409,733.0651457
11215780,능동,낮,17115.39366,502.7374606,372.6951892,539.4001381,912.0953273
11215780,능동,저녁,16771.22895,502.062015,366.1025807,521.2339324,887.3365131
11215780,능동,밤,15022.79239,423.9794974,318.6628933,441.9045948,760.5674881
11215850,구의1동,새벽,27188.7573,802.3741318,496.2188114,753.406861,1249.625672
11215850,구의1동,아침,25682.29696,749.3856052,473.2309918,720.0737576,1193.304749
11215850,구의1동,낮,20822.45121,623.3195488,420.828277,639.2530858,1060.081363
11215850,구의1동,저녁,22412.30634,681.4474195,454.4065742,672.2445726,1126.651147
11215850,구의1동,밤,25985.26,765.8476634,486.2555864,720.351884,1206.60747
11215860,구의2동,새벽,24731.41175,810.7550958,574.0414981,888.7063005,1462.747799
11215860,구의2동,아침,23547.00482,766.9573944,542.8659766,843.1800713,1386.046048
11215860,구의2동,낮,20095.48759,669.103264,496.1910552,769.3593386,1265.550394
11215860,구의2동,저녁,21555.96685,728.3979939,538.4778136,824.5687259,1363.04654
11215860,구의2동,밤,24003.96604,800.6913342,560.163926,870.1968829,1430.360809
11215870,구의3동,새벽,31971.90526,1014.795563,670.7681579,926.754455,1597.522613
11215870,구의3동,아침,31838.84272,1015.796146,672.620571,921.5784558,1594.199027
11215870,구의3동,낮,32706.59961,1028.700705,686.8337981,967.5227875,1654.356586
11215870,구의3동,저녁,34454.90883,1043.972305,688.8346474,933.8937047,1622.728352
11215870,구의3동,밤,32625.76597,1009.796042,673.3027374,905.7307113,1579.033449
11215810,광장동,새벽,39622.53214,953.0446733,688.842949,980.5440759,1669.387025
11215810,광장동,아침,39815.08201,1005.279739,724.0227944,1049.592491,1773.615285
11215810,광장동,낮,37023.71274,1007.59784,742.4350643,1102.11286,1844.547924
11215810,광장동,저녁,37616.77148,1034.548596,735.5452888,1078.623999,1814.169288
11215810,광장동,밤,39057.72894,991.6190571,703.8345008,1023.928924,1727.763425
11215820,자양1동,새벽,26699.98656,806.9308474,588.5743969,747.291304,1335.865701
11215820,자양1동,아침,25797.84395,761.7015909,547.6544561,716.6981518,1264.352608
11215820,자양1동,낮,24232.24872,764.5628047,552.7830889,746.6618179,1299.444907
11215820,자양1동,저녁,25261.10649,832.2413133,599.5326399,788.1804863,1387.713126
11215820,자양1동,밤,26312.73955,815.4156057,598.556433,773.8720294,1372.428462
11215830,자양2동,새벽,23142.27394,815.2965693,589.3440371,776.8381975,1366.182235
11215830,자양2동,아침,22418.37914,776.1575749,549.2722015,747.7681401,1297.040342
11215830,자양2동,낮,19517.10396,683.4208439,486.7328197,673.8984974,1160.631317
11215830,자양2동,저녁,20740.26266,721.7729828,514.9238991,686.1123817,1201.036281
11215830,자양2동,밤,22363.59045,771.616449,550.4299977,730.4527711,1280.882769
11215840,자양3동,새벽,25264.02868,815.6497292,564.0565379,826.4909099,1390.547448
11215840,자양3동,아침,24421.46606,777.7393771,551.2569513,809.144219,1360.40117
11215840,자양3동,낮,22630.64392,722.8806146,510.4256055,741.7251651,1252.150771
11215840,자양3동,저녁,24819.79511,786.1525254,545.3350465,771.1255729,1316.460619
11215840,자양3동,밤,25056.66118,792.9374943,553.511626,790.808739,1344.320365
11215847,자양4동,새벽,23632.56861,904.3875333,596.2836712,795.1431019,1391.426773
11215847,자양4동,아침,25245.1981,920.8176327,621.5706728,842.108399,1463.679072
11215847,자양4동,낮,25468.18834,902.331239,640.0143698,872.8538086,1512.868178
11215847,자양4동,저녁,30248.04099,995.7016587,677.9115533,893.9889364,1571.90049
11215847,자양4동,밤,27178.66879,966.6801919,635.7191295,841.202293,1476.921423
11230710,회기동,새벽,20618.69369,480.8786308,425.9604595,681.2299726,1107.190432
11230710,회기동,아침,21457.74656,497.1603245,441.3054668,696.9065249,1138.211992
11230710,회기동,낮,22781.48026,515.1286654,441.8498175,697.7717012,1139.621519
11230710,회기동,저녁,20597.69816,439.8191029,398.2182479,625.8666308,1024.084879
11230710,회기동,밤,20433.01225,456.9922816,412.6573019,653.6159479,1066.27325
11230720,휘경1동,새벽,14948.98356,392.2974243,307.6765816,443.8927689,751.5693505
11230720,휘경1동,아침,16559.82178,447.586658,348.7146116,508.5802209,857.2948325
11230720,휘경1동,낮,16109.98684,465.3177467,381.4616668,590.6615853,972.1232521
11230720,휘경1동,저녁,17145.57906,478.0153496,388.725799,577.1405286,965.8663276
11230720,휘경1동,밤,16345.13913,432.267596,343.8850441,496.7583857,840.6434298
11230730,휘경2동,새벽,22808.92459,657.0021163,527.8061066,756.8441206,1284.650227
11230730,휘경2동,아침,22000.82463,622.331723,512.4307578,756.6851697,1269.115928
11230730,휘경2동,낮,18417.44851,536.9940746,448.0670981,686.7655378,1134.832636
11230730,휘경2동,저녁,17765.22762,547.1416275,458.1919396,684.2637992,1142.455739
11230730,휘경2동,밤,21011.20321,624.0406263,505.763989,735.6694629,1241.433452
11230705,청량리동,새벽,17523.56015,721.4915083,617.7754555,894.00468,1511.780136
11230705,청량리동,아침,18033.57245,724.4863528,604.9608039,901.8789858,1506.83979
11230705,청량리동,낮,20095.08665,833.1236448,680.3062689,1053.415304,1733.721573
11230705,청량리동,저녁,19281.52424,823.844377,690.9012138,1026.655619,1717.556833
11230705,청량리동,밤,17816.22415,747.9913306,630.2904509,921.0019668,1551.292418
11230536,용신동,새벽,36692.18536,1217.869687,858.6797783,1330.173248,2188.853026
11230536,용신동,아침,40279.783,1395.854301,961.5840511,1470.542694,2432.126745
11230536,용신동,낮,46654.49343,1753.81853,1250.397027,1944.398761,3194.795788
11230536,용신동,저녁,41534.77488,1520.385148,1053.175301,1642.490343,2695.665644
11230536,용신동,밤,38463.74974,1310.918023,920.2083247,1439.209459,2359.417784
11230545,제기동,새벽,29670.66623,993.4562158,823.8502081,1360.291655,2184.141863
11230545,제기동,아침,30746.23714,1094.463751,872.0063327,1409.055085,2281.061418
11230545,제기동,낮,33077.80334,1308.698933,1098.204274,1835.365927,2933.570201
11230545,제기동,저녁,29435.54886,1107.799878,910.43834,1479.047939,2389.486279
11230545,제기동,밤,29149.16217,1001.926184,835.1702,1364.704116,2199.874316
11230560,전농1동,새벽,31785.23445,1053.202395,786.7342794,1193.161376,1979.895655
11230560,전농1동,아침,32438.31212,1068.118931,797.5763129,1219.210959,2016.787272
11230560,전농1동,낮,32610.07579,1115.473723,874.4565997,1412.015198,2286.471798
11230560,전농1동,저녁,34244.17682,1177.530107,905.1606893,1410.908173,2316.068862
11230560,전농1동,밤,33256.53675,1107.820957,842.6559847,1290.512558,2133.168543
11230570,전농2동,새벽,17628.0644,587.2001,412.8934895,635.2366994,1048.130189
11230570,전농2동,아침,17385.14092,569.4223781,403.643698,627.8592903,1031.502988
11230570,전농2동,낮,16265.41662,495.5416342,380.511034,591.1566528,971.6676868
11230570,전농2동,저녁,16423.4678,542.9901326,406.7674451,615.3790802,1022.146525
11230570,전농2동,밤,17424.35703,588.9749304,421.2760213,635.797642,1057.073663
11230610,답십리2동,새벽,26409.05113,1004.699175,687.2853281,1036.647973,1723.933301
11230610,답십리2동,아침,25148.09632,950.6011026,651.6991619,988.0580136,1639.757176
11230610,답십리2동,낮,22610.81186,877.9804714,604.9965164,926.3912047,1531.387721
11230610,답십리2동,저녁,23649.03893,914.6731852,634.515292,971.7827783,1606.29807
